date_reg,type,maker,model,colour,fuel,state
2025-01-02,window_van,TOYOTA,VELLFIRE,white,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,TOYOTA,VELLFIRE,white,petrol,Sarawak
2025-01-02,window_van,TOYOTA,VELLFIRE,black,petrol,Selangor
2025-01-02,window_van,TOYOTA,VELLFIRE,black,petrol,Johor
2025-01-02,window_van,TOYOTA,VELLFIRE,white,petrol,Selangor
2025-01-02,motokar,TOYOTA,VIOS,white,petrol,Rakan Niaga
2025-01-02,motokar,TOYOTA,VIOS,silver,petrol,Rakan Niaga
2025-01-02,motokar,TOYOTA,VIOS,black,petrol,Rakan Niaga
2025-01-02,motokar,TOYOTA,VIOS,maroon,petrol,Rakan Niaga
2025-01-02,motokar,TOYOTA,VIOS,red,petrol,Sabah
2025-01-02,motokar,TOYOTA,VIOS,blue,petrol,W.P. Kuala Lumpur
2025-01-02,motokar,TOYOTA,VIOS,red,petrol,Rakan Niaga
2025-01-02,window_van,TOYOTA,VOXY,black,petrol,W.P. Kuala Lumpur
2025-01-02,window_van,TOYOTA,VOXY,white,petrol,Rakan Niaga
2025-01-02,window_van,TOYOTA,VOXY,black,petrol,Johor
2025-01-02,window_van,TOYOTA,VOXY,black,petrol,Kelantan
2025-01-02,window_van,TOYOTA,VOXY,black,petrol,Perak
2025-01-02,motokar,TOYOTA,YARIS,white,petrol,Rakan Niaga
2025-01-02,motokar,TOYOTA,YARIS,silver,petrol,Rakan Niaga
2025-01-02,motokar,TOYOTA,YARIS,maroon,petrol,Rakan Niaga
2025-01-02,motokar,TOYOTA,YARIS,white,petrol,W.P. Kuala Lumpur
2025-01-02,motokar,TOYOTA,YARIS,red,petrol,Johor
2025-01-02,window_van,WESTSTAR MAXUS,G10,grey,petrol,Johor
2025-01-02,jip,XPENG,G6,silver,electric,Rakan Niaga
2025-01-02,jip,XPENG,G6,black,electric,Rakan Niaga
2025-01-02,window_van,ZEEKR,009,white,electric,W.P. Kuala Lumpur
2025-01-02,window_van,ZEEKR,009,white,electric,Rakan Niaga
2025-01-02,window_van,ZEEKR,009,blue,electric,Rakan Niaga
2025-01-03,motokar,BMW,3 SERIES,white,petrol,Johor
2025-01-03,motokar,BMW,4 SERIES,blue,petrol,W.P. Kuala Lumpur
2025-01-03,jip,BMW,X7,white,petrol,Rakan Niaga
2025-01-03,motokar,BMW,I5,blue,electric,Rakan Niaga
2025-01-03,motokar,BMW,I5,grey,electric,Rakan Niaga
2025-01-03,motokar,BMW,I5,white,electric,Rakan Niaga
2025-01-03,motokar,BMW,I5,red,electric,Rakan Niaga
2025-01-03,motokar,BMW,I5,green,electric,Rakan Niaga
2025-01-03,motokar,BMW,I7,white,electric,Rakan Niaga
2025-01-03,motokar,BMW,I7,grey,electric,Rakan Niaga
2025-01-03,jip,BYD,ATTO 3,grey,electric,Rakan Niaga
2025-01-03,motokar,BYD,SEAL,blue,electric,Johor
2025-01-03,jip,BYD,SEALION,grey,electric,W.P. Kuala Lumpur
2025-01-03,jip,BYD,SEALION,grey,electric,Rakan Niaga
2025-01-03,jip,BYD,SEALION,black,electric,W.P. Kuala Lumpur
2025-01-03,jip,BYD,SEALION,black,electric,Sabah
2025-01-03,jip,BYD,SEALION,black,electric,Rakan Niaga
2025-01-03,window_van,CAM,KINGO,white,greendiesel,W.P. Kuala Lumpur
2025-01-03,window_van,CAM,PLACER-X,white,greendiesel,Melaka
2025-01-03,jip,CHERY,JAECOO J7,black,petrol,Rakan Niaga
2025-01-03,jip,CHERY,JAECOO J7,silver,petrol,Rakan Niaga
2025-01-03,jip,CHERY,JAECOO J7,white,petrol,Rakan Niaga
2025-01-03,jip,CHERY,JAECOO J7,black,petrol,W.P. Kuala Lumpur
2025-01-03,jip,CHERY,JAECOO J7,silver,petrol,W.P. Kuala Lumpur
2025-01-03,jip,CHERY,JAECOO J7,silver,petrol,Johor
2025-01-03,jip,CHERY,JAECOO J7,silver,petrol,Pulau Pinang
2025-01-03,jip,CHERY,JAECOO J7,black,petrol,Johor
2025-01-03,jip,CHERY,JAECOO J7,green,petrol,Rakan Niaga
2025-01-03,jip,CHERY,JAECOO J7,white,petrol,W.P. Kuala Lumpur
2025-01-03,jip,CHERY,JAECOO J7,white,petrol,Johor
2025-01-03,jip,CHERY,OMODA 5,grey,petrol,Rakan Niaga
2025-01-03,jip,CHERY,OMODA 5,red,petrol,Rakan Niaga
2025-01-03,jip,CHERY,OMODA 5,black,petrol,Rakan Niaga
2025-01-03,jip,CHERY,OMODA 5,white,petrol,Rakan Niaga
2025-01-03,jip,CHERY,OMODA 5,black,petrol,W.P. Kuala Lumpur
2025-01-03,jip,CHERY,OMODA 9,black,petrol,Rakan Niaga
2025-01-03,jip,CHERY,TIGGO,black,petrol,Rakan Niaga
2025-01-03,jip,CHERY,TIGGO,grey,petrol,Rakan Niaga
2025-01-03,motokar,FERRARI,F8,red,petrol,W.P. Kuala Lumpur
2025-01-03,pick_up,FORD,RANGER,orange,petrol,W.P. Kuala Lumpur
2025-01-03,pick_up,FORD,RANGER,black,greendiesel,Rakan Niaga
2025-01-03,pick_up,FORD,RANGER,grey,petrol,Rakan Niaga
2025-01-03,pick_up,FORD,RANGER,grey,greendiesel,Sarawak
2025-01-03,pick_up,FORD,RANGER,white,petrol,Pahang
2025-01-03,pick_up,FORD,RANGER,white,petrol,Rakan Niaga
2025-01-03,pick_up,FORD,RANGER,grey,greendiesel,Rakan Niaga
2025-01-03,window_van,FOTON,VIEW,white,greendiesel,W.P. Kuala Lumpur
2025-01-03,window_van,FOTON,VIEW,white,greendiesel,Sabah
2025-01-03,jip,GAC,GS3,grey,petrol,Selangor
2025-01-03,jip,GAC,GS3,black,petrol,Pahang
2025-01-03,jip,GAC,GS3,blue,petrol,Selangor
2025-01-03,jip,GREAT WALL,HAVAL H6,white,hybrid_petrol,Rakan Niaga
2025-01-03,jip,GREAT WALL,HAVAL H6,green,hybrid_petrol,Rakan Niaga
2025-01-03,jip,GREAT WALL,HAVAL H6,silver,hybrid_petrol,Rakan Niaga
2025-01-03,jip,GREAT WALL,HAVAL H6,black,hybrid_petrol,Rakan Niaga
2025-01-03,jip,GREAT WALL,HAVAL H6,white,hybrid_petrol,Sabah
2025-01-03,motokar,GREAT WALL,ORA,grey,electric,Rakan Niaga
2025-01-03,motokar,GREAT WALL,ORA,purple,electric,Rakan Niaga
2025-01-03,motokar,GREAT WALL,ORA,green,electric,Rakan Niaga
2025-01-03,jip,HONDA,CR-V,blue,petrol,Rakan Niaga
2025-01-03,jip,HONDA,CR-V,white,hybrid_petrol,Rakan Niaga
2025-01-03,motokar,HONDA,CITY,grey,petrol,Rakan Niaga
2025-01-03,motokar,HONDA,CITY,white,petrol,Rakan Niaga
2025-01-03,motokar,HONDA,CITY,red,hybrid_petrol,Rakan Niaga
2025-01-03,motokar,HONDA,CITY,red,petrol,Sabah
2025-01-03,motokar,HONDA,CIVIC,black,petrol,Rakan Niaga
2025-01-03,motokar,HONDA,CIVIC,white,petrol,Melaka
2025-01-03,motokar,HONDA,HR-V,grey,petrol,Rakan Niaga
2025-01-03,motokar,HONDA,HR-V,white,hybrid_petrol,Selangor
2025-01-03,window_van,HONDA,N-BOX,white,petrol,W.P. Kuala Lumpur
2025-01-03,window_van,HONDA,STEPWGN,black,petrol,Johor
2025-01-03,window_van,HONDA,STEPWGN,black,petrol,Rakan Niaga
2025-01-03,window_van,HONDA,STEPWGN,white,petrol,Rakan Niaga
2025-01-03,window_van,HYUNDAI,STARIA,blue,diesel,W.P. Kuala Lumpur
2025-01-03,pick_up,ISUZU,D-MAX,white,greendiesel,Rakan Niaga
2025-01-03,pick_up,ISUZU,D-MAX,silver,greendiesel,Rakan Niaga
2025-01-03,pick_up,ISUZU,D-MAX,grey,greendiesel,Melaka
2025-01-03,pick_up,ISUZU,D-MAX,blue,greendiesel,Rakan Niaga
2025-01-03,pick_up,ISUZU,D-MAX,orange,greendiesel,Rakan Niaga
2025-01-03,window_van,KIA,CARNIVAL,black,diesel,Rakan Niaga
2025-01-03,jip,KIA,EV6,grey,electric,Rakan Niaga
2025-01-03,jip,LAND ROVER,DEFENDER,black,petrol,W.P. Kuala Lumpur
2025-01-03,jip,LAND ROVER,DEFENDER,black,petrol,Sarawak
2025-01-03,jip,LAND ROVER,DEFENDER,green,diesel,W.P. Kuala Lumpur
2025-01-03,jip,LAND ROVER,DEFENDER,brown,petrol,Sarawak
2025-01-03,jip,LAND ROVER,DEFENDER,brown,petrol,W.P. Kuala Lumpur
2025-01-03,jip,LAND ROVER,RANGE ROVER VELAR,black,petrol,W.P. Kuala Lumpur
2025-01-03,motokar,LEXUS,IS,black,petrol,W.P. Kuala Lumpur
2025-01-03,jip,LEXUS,LX,white,petrol,Sarawak
2025-01-03,jip,LEXUS,NX,grey,petrol,Selangor
2025-01-03,jip,LEXUS,NX,black,petrol,W.P. Kuala Lumpur
2025-01-03,jip,LEXUS,NX,black,petrol,Rakan Niaga
2025-01-03,jip,LEXUS,NX,black,petrol,Selangor
2025-01-03,jip,LEXUS,RX,white,petrol,W.P. Kuala Lumpur
2025-01-03,jip,LEXUS,RX,black,petrol,W.P. Kuala Lumpur
2025-01-03,jip,LEXUS,RX,white,petrol,Melaka
2025-01-03,jip,LEXUS,RX,blue,petrol,Sarawak
2025-01-03,jip,MG,MG HS,black,petrol,Pulau Pinang
2025-01-03,motokar,MG,MG4,blue,electric,W.P. Kuala Lumpur
2025-01-03,motokar,MG,MG5,grey,petrol,Rakan Niaga
2025-01-03,motokar,MG,MG5,yellow,petrol,Rakan Niaga
2025-01-03,motokar,MG,MG5,red,petrol,Rakan Niaga
2025-01-03,motokar,MG,MG5,grey,petrol,Pulau Pinang
2025-01-03,motokar,MAZDA,3,red,petrol,Rakan Niaga
2025-01-03,motokar,MAZDA,CX-30,grey,petrol,Rakan Niaga
2025-01-03,motokar,MAZDA,CX-30,gold,petrol,Rakan Niaga
2025-01-03,motokar,MAZDA,CX-30,white,petrol,Rakan Niaga
2025-01-03,motokar,MAZDA,CX-30,grey,petrol,W.P. Kuala Lumpur
2025-01-03,motokar,MAZDA,CX-30,blue,petrol,Rakan Niaga
2025-01-03,motokar,MAZDA,CX-30,black,petrol,Rakan Niaga
2025-01-03,jip,MAZDA,CX-5,gold,petrol,Rakan Niaga
2025-01-03,jip,MAZDA,CX-5,red,petrol,Rakan Niaga
2025-01-03,jip,MAZDA,CX-5,white,petrol,Rakan Niaga
2025-01-03,jip,MAZDA,CX-5,black,petrol,Rakan Niaga
2025-01-03,jip,MAZDA,CX-5,grey,petrol,Rakan Niaga
2025-01-03,jip,MAZDA,CX-8,red,petrol,W.P. Kuala Lumpur
2025-01-03,jip,MAZDA,CX-8,grey,petrol,Rakan Niaga
2025-01-03,motokar,MAZDA,MX-5,beige,petrol,Selangor
2025-01-03,motokar,MERCEDES BENZ,A-CLASS,black,petrol,W.P. Kuala Lumpur
2025-01-03,motokar,MERCEDES BENZ,A-CLASS,white,petrol,W.P. Kuala Lumpur
2025-01-03,motokar,MERCEDES BENZ,A-CLASS,grey,petrol,Rakan Niaga
2025-01-03,motokar,MERCEDES BENZ,C-CLASS,black,hybrid_petrol,Rakan Niaga
2025-01-03,motokar,MERCEDES BENZ,C-CLASS,white,petrol,Rakan Niaga
2025-01-03,motokar,MERCEDES BENZ,C-CLASS,blue,petrol,Selangor
2025-01-03,motokar,MERCEDES BENZ,C-CLASS,black,petrol,Johor
2025-01-03,motokar,MERCEDES BENZ,C-CLASS,white,hybrid_petrol,Johor
2025-01-03,motokar,MERCEDES BENZ,C-CLASS,white,petrol,W.P. Kuala Lumpur
2025-01-03,motokar,MERCEDES BENZ,C-CLASS,grey,hybrid_petrol,Rakan Niaga
2025-01-03,motokar,MERCEDES BENZ,CLA,white,petrol,W.P. Kuala Lumpur
2025-01-03,motokar,MERCEDES BENZ,CLA,black,petrol,Rakan Niaga
2025-01-03,motokar,MERCEDES BENZ,CLA,grey,petrol,Rakan Niaga
2025-01-03,motokar,MERCEDES BENZ,CLA,black,petrol,Pulau Pinang
2025-01-03,motokar,MERCEDES BENZ,E-CLASS,silver,hybrid_petrol,Rakan Niaga
2025-01-03,motokar,MERCEDES BENZ,E-CLASS,black,hybrid_petrol,W.P. Kuala Lumpur
2025-01-03,jip,MERCEDES BENZ,GLC,grey,hybrid_petrol,Rakan Niaga
2025-01-03,jip,MERCEDES BENZ,GLC,silver,hybrid_petrol,Selangor
2025-01-03,jip,MERCEDES BENZ,GLC,black,petrol,W.P. Kuala Lumpur
2025-01-03,jip,MERCEDES BENZ,GLE,grey,petrol,Selangor
2025-01-03,motokar,MERCEDES BENZ,S-CLASS,grey,hybrid_petrol,Perak
2025-01-03,motokar,MERCEDES BENZ,S-CLASS,black,hybrid_petrol,W.P. Kuala Lumpur
2025-01-03,motokar,MINI,CLUBMAN,red,petrol,W.P. Kuala Lumpur
2025-01-03,motokar,MINI,COOPER,red,petrol,W.P. Kuala Lumpur
2025-01-03,motokar,MINI,COOPER,grey,electric,Perak
2025-01-03,motokar,MINI,COUNTRYMAN,brown,petrol,Rakan Niaga
2025-01-03,motokar,MINI,JOHN COOPER WORKS,green,petrol,Perak
2025-01-03,motokar,MINI,JOHN COOPER WORKS,red,petrol,Rakan Niaga
2025-01-03,motokar,MINI,JOHN COOPER WORKS,blue,petrol,Rakan Niaga
2025-01-03,pick_up,MITSUBISHI,TRITON,white,greendiesel,Rakan Niaga
2025-01-03,pick_up,MITSUBISHI,TRITON,silver,greendiesel,Rakan Niaga
2025-01-03,pick_up,MITSUBISHI,TRITON,orange,greendiesel,Rakan Niaga
2025-01-03,motokar_pelbagai_utiliti,MITSUBISHI,XPANDER,black,petrol,W.P. Kuala Lumpur
2025-01-03,motokar_pelbagai_utiliti,MITSUBISHI,XPANDER,grey,petrol,Rakan Niaga
2025-01-03,motokar_pelbagai_utiliti,MITSUBISHI,XPANDER,grey,petrol,Melaka
2025-01-03,motokar_pelbagai_utiliti,MITSUBISHI,XPANDER,red,petrol,Rakan Niaga
2025-01-03,motokar_pelbagai_utiliti,MITSUBISHI,XPANDER,white,petrol,Rakan Niaga
2025-01-03,motokar,NETA,V,white,electric,Rakan Niaga
2025-01-03,motokar,NISSAN,ALMERA,grey,petrol,Johor
2025-01-03,motokar,NISSAN,ALMERA,grey,petrol,Sabah
2025-01-03,window_van,NISSAN,SERENA,grey,petrol,Rakan Niaga
2025-01-03,motokar_pelbagai_utiliti,PERODUA,ALZA,silver,petrol,Rakan Niaga
2025-01-03,motokar_pelbagai_utiliti,PERODUA,ALZA,black,petrol,Rakan Niaga
2025-01-03,motokar_pelbagai_utiliti,PERODUA,ALZA,red,petrol,Rakan Niaga
2025-01-03,jip,PERODUA,ATIVA,white,petrol,Rakan Niaga
2025-01-03,jip,PERODUA,ATIVA,blue,petrol,Rakan Niaga
2025-01-03,motokar,PERODUA,AXIA,white,petrol,Rakan Niaga
2025-01-03,motokar,PERODUA,AXIA,grey,petrol,Rakan Niaga
2025-01-03,motokar,PERODUA,AXIA,blue,petrol,Rakan Niaga
2025-01-03,motokar,PERODUA,BEZZA,brown,petrol,Rakan Niaga
2025-01-03,motokar,PERODUA,BEZZA,grey,petrol,Rakan Niaga
2025-01-03,motokar,PERODUA,BEZZA,white,petrol,Rakan Niaga
2025-01-03,motokar,PERODUA,MYVI,grey,petrol,Melaka
2025-01-03,motokar,PERODUA,MYVI,red,petrol,Rakan Niaga
2025-01-03,motokar,PERODUA,MYVI,grey,petrol,Rakan Niaga
2025-01-03,motokar,PERODUA,MYVI,silver,petrol,Rakan Niaga
2025-01-03,jip,PEUGEOT,3008,grey,petrol,Rakan Niaga
2025-01-03,jip,PEUGEOT,3008,brown,petrol,Rakan Niaga
2025-01-03,jip,PEUGEOT,408,grey,petrol,Rakan Niaga
2025-01-03,motokar,PORSCHE,718 CAYMAN,black,petrol,W.P. Kuala Lumpur
2025-01-03,motokar,PORSCHE,911 CARRERA,black,petrol,W.P. Kuala Lumpur
2025-01-03,jip,PORSCHE,CAYENNE,black,petrol,Rakan Niaga
2025-01-03,jip,PORSCHE,MACAN,white,petrol,Rakan Niaga
2025-01-03,jip,PORSCHE,MACAN,white,petrol,Pulau Pinang
2025-01-03,motokar,PORSCHE,PANAMERA,white,petrol,W.P. Kuala Lumpur
2025-01-03,motokar,PORSCHE,TAYCAN,blue,electric,Selangor
2025-01-03,motokar,PORSCHE,TAYCAN,red,electric,W.P. Kuala Lumpur
2025-01-03,motokar,PORSCHE,TAYCAN,white,electric,W.P. Kuala Lumpur
2025-01-03,motokar,PROTON,IRIZ,red,petrol,Rakan Niaga
2025-01-03,motokar,PROTON,PERSONA,silver,petrol,Rakan Niaga
2025-01-03,motokar,PROTON,PERSONA,grey,petrol,Rakan Niaga
2025-01-03,motokar,PROTON,PERSONA,maroon,petrol,Rakan Niaga
2025-01-03,motokar,PROTON,S70,white,petrol,Rakan Niaga
2025-01-03,motokar,PROTON,S70,blue,petrol,W.P. Kuala Lumpur
2025-01-03,motokar,PROTON,S70,silver,petrol,Rakan Niaga
2025-01-03,motokar,PROTON,SAGA,grey,petrol,Rakan Niaga
2025-01-03,motokar,PROTON,SAGA,silver,petrol,Rakan Niaga
2025-01-03,motokar,PROTON,SAGA,maroon,petrol,Rakan Niaga
2025-01-03,motokar,PROTON,SAGA,red,petrol,Rakan Niaga
2025-01-03,motokar,PROTON,SAGA,white,petrol,Rakan Niaga
2025-01-03,jip,PROTON,X50,white,petrol,Rakan Niaga
2025-01-03,jip,PROTON,X50,grey,petrol,Rakan Niaga
2025-01-03,jip,PROTON,X50,red,petrol,Rakan Niaga
2025-01-03,jip,PROTON,X70,grey,petrol,Rakan Niaga
2025-01-03,jip,PROTON,X70,silver,petrol,Rakan Niaga
2025-01-03,jip,PROTON,X70,white,petrol,Rakan Niaga
2025-01-03,motokar,SUBARU,BRZ,grey,petrol,W.P. Kuala Lumpur
2025-01-03,jip,SUBARU,FORESTER,white,petrol,Rakan Niaga
2025-01-03,jip,SUBARU,XV,blue,petrol,Rakan Niaga
2025-01-03,jip,SUBARU,XV,white,petrol,Rakan Niaga
2025-01-03,motokar,SUZUKI,SWIFT,yellow,petrol,Rakan Niaga
2025-01-03,motokar,SUZUKI,SWIFT,white,petrol,Johor
2025-01-03,motokar,SUZUKI,SWIFT,yellow,petrol,W.P. Kuala Lumpur
2025-01-03,motokar,TOYOTA,86,red,petrol,Selangor
2025-01-03,window_van,TOYOTA,ALPHARD,white,petrol,W.P. Kuala Lumpur
2025-01-03,window_van,TOYOTA,ALPHARD,white,petrol,Pahang
2025-01-03,window_van,TOYOTA,ALPHARD,white,petrol,Perak
2025-01-03,window_van,TOYOTA,ALPHARD,black,petrol,Johor
2025-01-03,window_van,TOYOTA,ALPHARD,black,petrol,Pulau Pinang
2025-01-03,window_van,TOYOTA,ALPHARD,white,petrol,Johor
2025-01-03,window_van,TOYOTA,ALPHARD,black,petrol,W.P. Kuala Lumpur
2025-01-03,window_van,TOYOTA,ALPHARD,white,petrol,Pulau Pinang
2025-01-03,window_van,TOYOTA,ALPHARD,black,petrol,Rakan Niaga
2025-01-03,window_van,TOYOTA,ALPHARD,black,petrol,Selangor
2025-01-03,window_van,TOYOTA,ALPHARD,white,petrol,Rakan Niaga
2025-01-03,window_van,TOYOTA,ALPHARD,grey,petrol,Rakan Niaga
2025-01-03,window_van,TOYOTA,ALPHARD,white,petrol,Sarawak
2025-01-03,window_van,TOYOTA,ALPHARD,black,petrol,Pahang
2025-01-03,window_van,TOYOTA,ALPHARD,white,petrol,Selangor
2025-01-03,motokar,TOYOTA,COROLLA ALTIS,white,petrol,Rakan Niaga
2025-01-03,jip,TOYOTA,COROLLA CROSS,grey,hybrid_petrol,Rakan Niaga
2025-01-03,jip,TOYOTA,COROLLA CROSS,blue,petrol,Rakan Niaga
2025-01-03,jip,TOYOTA,COROLLA CROSS,red,hybrid_petrol,Johor
2025-01-03,jip,TOYOTA,COROLLA CROSS,white,hybrid_petrol,Rakan Niaga
2025-01-03,jip,TOYOTA,COROLLA CROSS,blue,hybrid_petrol,W.P. Kuala Lumpur
2025-01-03,jip,TOYOTA,COROLLA CROSS,white,petrol,Rakan Niaga
2025-01-03,jip,TOYOTA,COROLLA CROSS,silver,petrol,Rakan Niaga
2025-01-03,jip,TOYOTA,COROLLA CROSS,maroon,petrol,Rakan Niaga
2025-01-03,jip,TOYOTA,COROLLA CROSS,blue,hybrid_petrol,Rakan Niaga
2025-01-03,window_van,TOYOTA,CROWN,black,petrol,W.P. Kuala Lumpur
2025-01-03,window_van,TOYOTA,ESQUIRE,black,petrol,W.P. Kuala Lumpur
2025-01-03,jip,TOYOTA,FORTUNER,brown,greendiesel,Rakan Niaga
2025-01-03,jip,TOYOTA,FORTUNER,silver,greendiesel,Rakan Niaga
2025-01-03,jip,TOYOTA,FORTUNER,white,greendiesel,Rakan Niaga
2025-01-03,jip,TOYOTA,FORTUNER,white,petrol,Rakan Niaga
2025-01-03,jip,TOYOTA,FORTUNER,black,greendiesel,W.P. Kuala Lumpur
2025-01-03,jip,TOYOTA,HARRIER,white,petrol,Rakan Niaga
2025-01-03,jip,TOYOTA,HARRIER,black,petrol,Johor
2025-01-03,jip,TOYOTA,HARRIER,white,petrol,Johor
2025-01-03,jip,TOYOTA,HARRIER,black,petrol,Rakan Niaga
2025-01-03,jip,TOYOTA,HARRIER,maroon,petrol,Rakan Niaga
2025-01-03,jip,TOYOTA,HARRIER,black,petrol,W.P. Kuala Lumpur
2025-01-03,jip,TOYOTA,HARRIER,white,petrol,Selangor
2025-01-03,jip,TOYOTA,HARRIER,red,petrol,Rakan Niaga
2025-01-03,jip,TOYOTA,HARRIER,white,petrol,W.P. Kuala Lumpur
2025-01-03,pick_up,TOYOTA,HILUX,black,greendiesel,Sabah
2025-01-03,pick_up,TOYOTA,HILUX,black,greendiesel,W.P. Kuala Lumpur
2025-01-03,pick_up,TOYOTA,HILUX,white,greendiesel,Sabah
2025-01-03,pick_up,TOYOTA,HILUX,brown,greendiesel,W.P. Kuala Lumpur
2025-01-03,pick_up,TOYOTA,HILUX,black,greendiesel,Negeri Sembilan
2025-01-03,pick_up,TOYOTA,HILUX,white,greendiesel,Johor
2025-01-03,pick_up,TOYOTA,HILUX,silver,greendiesel,W.P. Kuala Lumpur
2025-01-03,pick_up,TOYOTA,HILUX,white,greendiesel,Sarawak
2025-01-03,pick_up,TOYOTA,HILUX,white,greendiesel,Pulau Pinang
2025-01-03,pick_up,TOYOTA,HILUX,red,greendiesel,Perak
2025-01-03,pick_up,TOYOTA,HILUX,silver,greendiesel,Perak
2025-01-03,pick_up,TOYOTA,HILUX,silver,greendiesel,Pahang
2025-01-03,pick_up,TOYOTA,HILUX,black,greendiesel,Johor
2025-01-03,pick_up,TOYOTA,HILUX,silver,greendiesel,Johor
2025-01-03,pick_up,TOYOTA,HILUX,black,greendiesel,Selangor
2025-01-03,pick_up,TOYOTA,HILUX,brown,greendiesel,Perak
2025-01-03,pick_up,TOYOTA,HILUX,silver,greendiesel,Melaka
2025-01-03,pick_up,TOYOTA,HILUX,brown,greendiesel,Sabah
2025-01-03,pick_up,TOYOTA,HILUX,silver,greendiesel,Sabah
2025-01-03,motokar_pelbagai_utiliti,TOYOTA,INNOVA,white,petrol,Rakan Niaga
2025-01-03,motokar_pelbagai_utiliti,TOYOTA,INNOVA,silver,petrol,Rakan Niaga
2025-01-03,motokar_pelbagai_utiliti,TOYOTA,INNOVA,brown,petrol,Sabah
2025-01-03,motokar_pelbagai_utiliti,TOYOTA,INNOVA,white,petrol,Sabah
2025-01-03,motokar_pelbagai_utiliti,TOYOTA,INNOVA,grey,petrol,Sabah
2025-01-03,motokar_pelbagai_utiliti,TOYOTA,INNOVA,black,petrol,Rakan Niaga
2025-01-03,motokar_pelbagai_utiliti,TOYOTA,INNOVA,grey,petrol,Rakan Niaga
2025-01-03,jip,TOYOTA,LAND CRUISER,white,petrol,Sarawak
2025-01-03,jip,TOYOTA,LAND CRUISER,white,petrol,Rakan Niaga
2025-01-03,jip,TOYOTA,LAND CRUISER,white,petrol,Sabah
2025-01-03,jip,TOYOTA,LAND CRUISER,black,petrol,W.P. Kuala Lumpur
2025-01-03,jip,TOYOTA,LAND CRUISER,white,diesel,Sabah
2025-01-03,jip,TOYOTA,LAND CRUISER,white,petrol,Johor
2025-01-03,jip,TOYOTA,LAND CRUISER PRADO,black,petrol,Johor
2025-01-03,motokar,TOYOTA,SUPRA,white,petrol,W.P. Kuala Lumpur
2025-01-03,motokar,TOYOTA,SUPRA,white,petrol,Rakan Niaga
2025-01-03,window_van,TOYOTA,TANK,gold,petrol,W.P. Kuala Lumpur
2025-01-03,window_van,TOYOTA,VELLFIRE,white,petrol,W.P. Kuala Lumpur
2025-01-03,window_van,TOYOTA,VELLFIRE,white,petrol,Rakan Niaga
2025-01-03,window_van,TOYOTA,VELLFIRE,white,petrol,Sarawak
2025-01-03,window_van,TOYOTA,VELLFIRE,black,petrol,Sarawak
2025-01-03,window_van,TOYOTA,VELLFIRE,black,petrol,Rakan Niaga
2025-01-03,motokar,TOYOTA,VIOS,silver,petrol,Rakan Niaga
2025-01-03,motokar,TOYOTA,VIOS,white,petrol,Rakan Niaga
2025-01-03,motokar,TOYOTA,VIOS,black,petrol,Rakan Niaga
2025-01-03,motokar,TOYOTA,VIOS,red,petrol,Rakan Niaga
2025-01-03,motokar,TOYOTA,VIOS,blue,petrol,Rakan Niaga
2025-01-03,window_van,TOYOTA,VOXY,black,petrol,W.P. Kuala Lumpur
2025-01-03,window_van,TOYOTA,VOXY,white,petrol,Sarawak
2025-01-03,motokar,TOYOTA,YARIS,red,petrol,Rakan Niaga
2025-01-03,motokar,TOYOTA,YARIS,white,petrol,Rakan Niaga
2025-01-03,motokar,TOYOTA,YARIS,silver,petrol,Rakan Niaga
2025-01-03,motokar,VOLKSWAGEN,GOLF,grey,petrol,Selangor
2025-01-03,jip,VOLVO,EX30,blue,electric,Rakan Niaga
2025-01-03,jip,VOLVO,XC90,black,hybrid_petrol,Rakan Niaga
2025-01-03,jip,XPENG,G6,grey,electric,Selangor
2025-01-03,jip,XPENG,G6,black,electric,Selangor
2025-01-03,jip,XPENG,G6,silver,electric,Selangor
2025-01-03,jip,XPENG,G6,white,electric,Rakan Niaga
2025-01-03,window_van,ZEEKR,009,white,electric,W.P. Kuala Lumpur
2025-01-03,window_van,ZEEKR,009,blue,electric,W.P. Kuala Lumpur
2025-01-03,window_van,ZEEKR,009,black,electric,W.P. Kuala Lumpur
2025-01-03,window_van,ZEEKR,009,white,electric,Rakan Niaga
2025-01-03,window_van,ZEEKR,009,white,electric,Pulau Pinang
2025-01-03,jip,ZEEKR,X,beige,electric,Rakan Niaga
2025-01-03,jip,ZEEKR,X,grey,electric,W.P. Kuala Lumpur
2025-01-03,jip,ZEEKR,X,grey,electric,Rakan Niaga
2025-01-04,motokar,AUDI,TT,blue,petrol,Rakan Niaga
2025-01-04,jip,BYD,ATTO 3,grey,electric,Rakan Niaga
2025-01-04,jip,CHERY,JAECOO J7,silver,petrol,Rakan Niaga
2025-01-04,jip,CHERY,JAECOO J7,white,petrol,Rakan Niaga
2025-01-04,jip,CHERY,JAECOO J7,green,petrol,Rakan Niaga
2025-01-04,jip,CHERY,JAECOO J7,black,petrol,Rakan Niaga
2025-01-04,jip,CHERY,OMODA 5,white,petrol,Rakan Niaga
2025-01-04,jip,CHERY,OMODA 5,grey,petrol,Rakan Niaga
2025-01-04,jip,CHERY,TIGGO,silver,petrol,Rakan Niaga
2025-01-04,jip,GAC,GS3,silver,petrol,Rakan Niaga
2025-01-04,jip,GREAT WALL,HAVAL H6,green,hybrid_petrol,Rakan Niaga
